day,url,role,expected_sha256,actual_sha256,hash_match,download_ok,parse_ok,rows,duplicate_timestamp_rows,timestamp_unit_source,first_open_utc,last_open_utc,full_day_5m_continuity,error
2024-11-26,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2024-11-26.zip,EVENT_DAY,8720bcc27c43e03d51cbde8573e36e08865968d496f37a63bb37cda734ff2a5b,8720bcc27c43e03d51cbde8573e36e08865968d496f37a63bb37cda734ff2a5b,True,True,True,288,0,milliseconds,2024-11-26T00:00:00+00:00,2024-11-26T23:55:00+00:00,True,
2024-11-27,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2024-11-27.zip,NEXT_DAY,,5e795ecaa51dc71d2dbeaafa0c6845338a5c2c230470ed0bfd22fb2ed18fc0f5,NOT_PREDECLARED,True,True,288,0,milliseconds,2024-11-27T00:00:00+00:00,2024-11-27T23:55:00+00:00,True,
2024-12-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2024-12-11.zip,EVENT_DAY,c2cbb4af9a9774bb109486e66d4ece2a9c815647189267f7fbe1e0ba4b6623e5,c2cbb4af9a9774bb109486e66d4ece2a9c815647189267f7fbe1e0ba4b6623e5,True,True,True,288,0,milliseconds,2024-12-11T00:00:00+00:00,2024-12-11T23:55:00+00:00,True,
2024-12-12,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2024-12-12.zip,NEXT_DAY,,3cca0e9856b09e89178fa7f599ec6714e5b90bfc3d4da1705bf7046b1514f080,NOT_PREDECLARED,True,True,288,0,milliseconds,2024-12-12T00:00:00+00:00,2024-12-12T23:55:00+00:00,True,
2024-12-13,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2024-12-13.zip,EVENT_DAY,27b93633a5dd5808e03238e5e63ef9eee845cd7e4c623d9f35c1195bc332574c,27b93633a5dd5808e03238e5e63ef9eee845cd7e4c623d9f35c1195bc332574c,True,True,True,288,0,milliseconds,2024-12-13T00:00:00+00:00,2024-12-13T23:55:00+00:00,True,
2024-12-14,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2024-12-14.zip,NEXT_DAY,,a636831b7e08ba30134607b81c50f0a6c5ae39e4ba440aae1ba4f7ddfcb933bc,NOT_PREDECLARED,True,True,288,0,milliseconds,2024-12-14T00:00:00+00:00,2024-12-14T23:55:00+00:00,True,
2024-12-19,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2024-12-19.zip,EVENT_DAY,bdf2a59975cab637600276fe6e207d2ca9b9e89363bd74a30c5587219778d55a,bdf2a59975cab637600276fe6e207d2ca9b9e89363bd74a30c5587219778d55a,True,True,True,288,0,milliseconds,2024-12-19T00:00:00+00:00,2024-12-19T23:55:00+00:00,True,
2024-12-20,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2024-12-20.zip,NEXT_DAY,,95cec47349cfa1603e8ca1976f2b276bc867651c0a301a92020241271af1ac35,NOT_PREDECLARED,True,True,288,0,milliseconds,2024-12-20T00:00:00+00:00,2024-12-20T23:55:00+00:00,True,
2024-12-29,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2024-12-29.zip,EVENT_DAY,bddf8d27279e34491619ff908c7943c85a9013658f88115e19816e991e10fdf3,bddf8d27279e34491619ff908c7943c85a9013658f88115e19816e991e10fdf3,True,True,True,288,0,milliseconds,2024-12-29T00:00:00+00:00,2024-12-29T23:55:00+00:00,True,
2024-12-30,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2024-12-30.zip,NEXT_DAY,,fb56d83bd5e03e5830648d23b248f114bec60cfa12924e9ac49c736d9f245fc8,NOT_PREDECLARED,True,True,288,0,milliseconds,2024-12-30T00:00:00+00:00,2024-12-30T23:55:00+00:00,True,
2025-01-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-07.zip,EVENT_DAY,86c39e1f24769f4359856e46ae6203906d9d317e76319f85016b181d3cfa891c,86c39e1f24769f4359856e46ae6203906d9d317e76319f85016b181d3cfa891c,True,True,True,288,0,microseconds,2025-01-07T00:00:00+00:00,2025-01-07T23:55:00+00:00,True,
2025-01-08,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-08.zip,NEXT_DAY,,bc35932b3c2b76540c0cb666214a5cb2cc767204909d6ec0b22cee936be6a4d8,NOT_PREDECLARED,True,True,288,0,microseconds,2025-01-08T00:00:00+00:00,2025-01-08T23:55:00+00:00,True,
2025-01-09,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-09.zip,EVENT_DAY,b7bacc4a53de3e098271ef3ef025ecd4d33b3b8ded99ec6dd8dd91be704034e9,b7bacc4a53de3e098271ef3ef025ecd4d33b3b8ded99ec6dd8dd91be704034e9,True,True,True,288,0,microseconds,2025-01-09T00:00:00+00:00,2025-01-09T23:55:00+00:00,True,
2025-01-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-10.zip,NEXT_DAY,,7aecc7e89ce91e9727517028f1982b4ac32450593f3fad1b3f1188fc069ad6d4,NOT_PREDECLARED,True,True,288,0,microseconds,2025-01-10T00:00:00+00:00,2025-01-10T23:55:00+00:00,True,
2025-01-12,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-12.zip,EVENT_DAY,999e77d6f038bc0f3af80c8f43928fe79eb0ecebf4a547f68a5705e323d644c7,999e77d6f038bc0f3af80c8f43928fe79eb0ecebf4a547f68a5705e323d644c7,True,True,True,288,0,microseconds,2025-01-12T00:00:00+00:00,2025-01-12T23:55:00+00:00,True,
2025-01-13,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-13.zip,NEXT_DAY,,d8e9f31553f6d13eef6d9d8596cebd97be47ca0ba811c820a0ca4605c22f9085,NOT_PREDECLARED,True,True,288,0,microseconds,2025-01-13T00:00:00+00:00,2025-01-13T23:55:00+00:00,True,
2025-01-19,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-19.zip,EVENT_DAY,19748e002ddcf6ee220100b72d83a06d76a0eb7617d5a7fc54d15d222177a0f9,19748e002ddcf6ee220100b72d83a06d76a0eb7617d5a7fc54d15d222177a0f9,True,True,True,288,0,microseconds,2025-01-19T00:00:00+00:00,2025-01-19T23:55:00+00:00,True,
2025-01-20,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-20.zip,NEXT_DAY,,a73376a2281034d18d9dfcf92159d28334b82f357c82f9002ff05c5c0eb1d154,NOT_PREDECLARED,True,True,288,0,microseconds,2025-01-20T00:00:00+00:00,2025-01-20T23:55:00+00:00,True,
2025-01-21,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-21.zip,EVENT_DAY,450eb0e03d4a054e217a9c34d4e6b2927b9cd3b154230fb3cf0958e586a2c61d,450eb0e03d4a054e217a9c34d4e6b2927b9cd3b154230fb3cf0958e586a2c61d,True,True,True,288,0,microseconds,2025-01-21T00:00:00+00:00,2025-01-21T23:55:00+00:00,True,
2025-01-22,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-22.zip,NEXT_DAY,,f8f2d067ad2b629292330c0de8669bc87b9b1d677c0c02d7426bda57c042fe44,NOT_PREDECLARED,True,True,288,0,microseconds,2025-01-22T00:00:00+00:00,2025-01-22T23:55:00+00:00,True,
2025-01-29,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-29.zip,EVENT_DAY,51a52ebebce926483b692ad991fb48cf4294686b2adb63afa6d2b032a84b44f2,51a52ebebce926483b692ad991fb48cf4294686b2adb63afa6d2b032a84b44f2,True,True,True,288,0,microseconds,2025-01-29T00:00:00+00:00,2025-01-29T23:55:00+00:00,True,
2025-01-30,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-30.zip,NEXT_DAY,,c3156a178f548b7ebd9d608a0494ddf0a04b5ac009cfaf74ae1e087535d2ae3c,NOT_PREDECLARED,True,True,288,0,microseconds,2025-01-30T00:00:00+00:00,2025-01-30T23:55:00+00:00,True,
2025-01-31,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-01-31.zip,EVENT_DAY,ae2edd8e31f5f43a9a11c6037264ee0a03aad841dbcd0c060924b175e8693ad0,ae2edd8e31f5f43a9a11c6037264ee0a03aad841dbcd0c060924b175e8693ad0,True,True,True,288,0,microseconds,2025-01-31T00:00:00+00:00,2025-01-31T23:55:00+00:00,True,
2025-02-01,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-01.zip,NEXT_DAY,,4756e683daa10d7ea03838292b692b84e46eadfb2158952457e4671455360d1f,NOT_PREDECLARED,True,True,288,0,microseconds,2025-02-01T00:00:00+00:00,2025-02-01T23:55:00+00:00,True,
2025-02-03,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-03.zip,EVENT_DAY,f3f99421835c90e43f6d2c66a37eb5afa1557c51c34f2726f851cb6019db5606,f3f99421835c90e43f6d2c66a37eb5afa1557c51c34f2726f851cb6019db5606,True,True,True,288,0,microseconds,2025-02-03T00:00:00+00:00,2025-02-03T23:55:00+00:00,True,
2025-02-04,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-04.zip,NEXT_DAY,,5dfacb6937b92b0cbb4c55c403b48526d687e26c15d9b7c91aead868712582b7,NOT_PREDECLARED,True,True,288,0,microseconds,2025-02-04T00:00:00+00:00,2025-02-04T23:55:00+00:00,True,
2025-02-06,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-06.zip,EVENT_DAY,48f7a812e99ab4691bebb795f08f6e2808c0fd2d681769d0b9c797960a7211c7,48f7a812e99ab4691bebb795f08f6e2808c0fd2d681769d0b9c797960a7211c7,True,True,True,288,0,microseconds,2025-02-06T00:00:00+00:00,2025-02-06T23:55:00+00:00,True,
2025-02-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-07.zip,NEXT_DAY,,68ebd9c80607fb5ae1a8c7e65a7835a0e3e422b821d2f7dc8adbc21942ab7340,NOT_PREDECLARED,True,True,288,0,microseconds,2025-02-07T00:00:00+00:00,2025-02-07T23:55:00+00:00,True,
2025-02-08,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-08.zip,EVENT_DAY,d5669cc0adbdbd57dc062b8e45f6c47ce2f72b8b49daeb244fdce03077c2cd75,d5669cc0adbdbd57dc062b8e45f6c47ce2f72b8b49daeb244fdce03077c2cd75,True,True,True,288,0,microseconds,2025-02-08T00:00:00+00:00,2025-02-08T23:55:00+00:00,True,
2025-02-09,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-09.zip,NEXT_DAY,,16a88233c256e5c3bfe0edba87e89bdec90b2cccb7139e0071f2cbd7b211f18a,NOT_PREDECLARED,True,True,288,0,microseconds,2025-02-09T00:00:00+00:00,2025-02-09T23:55:00+00:00,True,
2025-02-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-11.zip,EVENT_DAY,dbac496b09d4963097b69c5e9e7eb184b8beee843c24e999e538c34aaa24f241,dbac496b09d4963097b69c5e9e7eb184b8beee843c24e999e538c34aaa24f241,True,True,True,288,0,microseconds,2025-02-11T00:00:00+00:00,2025-02-11T23:55:00+00:00,True,
2025-02-12,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-12.zip,NEXT_DAY,,43d9af5cd106f95f207f57e76e6967020ff6851dc2acd203cdde704bb373834e,NOT_PREDECLARED,True,True,288,0,microseconds,2025-02-12T00:00:00+00:00,2025-02-12T23:55:00+00:00,True,
2025-02-21,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-21.zip,EVENT_DAY,a6d8071e3fc14ffb790c973ba33f52d6a0c4a25c147d802792cbcbb347c33daa,a6d8071e3fc14ffb790c973ba33f52d6a0c4a25c147d802792cbcbb347c33daa,True,True,True,288,0,microseconds,2025-02-21T00:00:00+00:00,2025-02-21T23:55:00+00:00,True,
2025-02-22,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-02-22.zip,NEXT_DAY,,b0ac30889507975b95b3b2c00599dc09d1992258c58cf78926b4c8fd55353545,NOT_PREDECLARED,True,True,288,0,microseconds,2025-02-22T00:00:00+00:00,2025-02-22T23:55:00+00:00,True,
2025-03-02,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-03-02.zip,EVENT_DAY,59e339e14712cc53c4056300fabfcee89e19d64a8080f06b510df5a9f2abad51,59e339e14712cc53c4056300fabfcee89e19d64a8080f06b510df5a9f2abad51,True,True,True,288,0,microseconds,2025-03-02T00:00:00+00:00,2025-03-02T23:55:00+00:00,True,
2025-03-03,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-03-03.zip,EVENT_DAY,77264ffb05aa5e6e484f194f436f95a2acce3b75c3374a1de12228f2b856527c,77264ffb05aa5e6e484f194f436f95a2acce3b75c3374a1de12228f2b856527c,True,True,True,288,0,microseconds,2025-03-03T00:00:00+00:00,2025-03-03T23:55:00+00:00,True,
2025-03-04,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-03-04.zip,EVENT_DAY,51f523367272c3284b4e71969fc30c81b0a490d1227f7fc3be5f30557714113a,51f523367272c3284b4e71969fc30c81b0a490d1227f7fc3be5f30557714113a,True,True,True,288,0,microseconds,2025-03-04T00:00:00+00:00,2025-03-04T23:55:00+00:00,True,
2025-03-05,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-03-05.zip,NEXT_DAY,,9b93af1e3e20204c850371b27a1412f230ad3d940b0364e36cda567956035226,NOT_PREDECLARED,True,True,288,0,microseconds,2025-03-05T00:00:00+00:00,2025-03-05T23:55:00+00:00,True,
2025-03-06,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-03-06.zip,EVENT_DAY,8e3937ede44eaae848433bc2f9fcee317e0a10b084f2dd4562d6881a1142bc9b,8e3937ede44eaae848433bc2f9fcee317e0a10b084f2dd4562d6881a1142bc9b,True,True,True,288,0,microseconds,2025-03-06T00:00:00+00:00,2025-03-06T23:55:00+00:00,True,
2025-03-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-03-07.zip,NEXT_DAY,,c578150adc7e2e4ef662406010e699c0fa1d6055518525f55ca5dc8bdba7c557,NOT_PREDECLARED,True,True,288,0,microseconds,2025-03-07T00:00:00+00:00,2025-03-07T23:55:00+00:00,True,
2025-04-06,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-04-06.zip,EVENT_DAY,a137773acacf4db6f3bfbb0c006c2fac86977550ce1c86bd65edc2c089868fa7,a137773acacf4db6f3bfbb0c006c2fac86977550ce1c86bd65edc2c089868fa7,True,True,True,288,0,microseconds,2025-04-06T00:00:00+00:00,2025-04-06T23:55:00+00:00,True,
2025-04-07,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-04-07.zip,NEXT_DAY,,9e0d6fb70f804262a8c7d51ab1430f2e52bdeeb092ed0c6c68c37a8354f2de85,NOT_PREDECLARED,True,True,288,0,microseconds,2025-04-07T00:00:00+00:00,2025-04-07T23:55:00+00:00,True,
2025-04-09,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-04-09.zip,EVENT_DAY,4595a8e58074d441e125c6e5db8f7712bee23c257c05dba4d35458fc0e98e8c2,4595a8e58074d441e125c6e5db8f7712bee23c257c05dba4d35458fc0e98e8c2,True,True,True,288,0,microseconds,2025-04-09T00:00:00+00:00,2025-04-09T23:55:00+00:00,True,
2025-04-10,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-04-10.zip,NEXT_DAY,,6349adb114276ade9cffa132e79cecf51529a1363c2591ebd5463606587208cc,NOT_PREDECLARED,True,True,288,0,microseconds,2025-04-10T00:00:00+00:00,2025-04-10T23:55:00+00:00,True,
2025-04-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-04-11.zip,EVENT_DAY,b8ad47fda8a91ca354cd0eda21f6d0bba53c75280821bc1969625c561cf91242,b8ad47fda8a91ca354cd0eda21f6d0bba53c75280821bc1969625c561cf91242,True,True,True,288,0,microseconds,2025-04-11T00:00:00+00:00,2025-04-11T23:55:00+00:00,True,
2025-04-12,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-04-12.zip,NEXT_DAY,,895c941c5ca50e0076f60f959610e443979933f3f26add690f1a2e8fc747a39c,NOT_PREDECLARED,True,True,288,0,microseconds,2025-04-12T00:00:00+00:00,2025-04-12T23:55:00+00:00,True,
2025-04-15,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-04-15.zip,EVENT_DAY,c130850d987f7c835a897a43bf15047d703c264c58e5e5cdc07b2385f0822b05,c130850d987f7c835a897a43bf15047d703c264c58e5e5cdc07b2385f0822b05,True,True,True,288,0,microseconds,2025-04-15T00:00:00+00:00,2025-04-15T23:55:00+00:00,True,
2025-04-16,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-04-16.zip,NEXT_DAY,,2c42028bc16ba54ca6a70d26311756f987f91c486667d8ecf008900339e19387,NOT_PREDECLARED,True,True,288,0,microseconds,2025-04-16T00:00:00+00:00,2025-04-16T23:55:00+00:00,True,
2025-04-27,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-04-27.zip,EVENT_DAY,df3a3b945077f880dd3f39c1339904388b703c4d252544546038fed42960d429,df3a3b945077f880dd3f39c1339904388b703c4d252544546038fed42960d429,True,True,True,288,0,microseconds,2025-04-27T00:00:00+00:00,2025-04-27T23:55:00+00:00,True,
2025-04-28,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-04-28.zip,NEXT_DAY,,91bbc5d625fb0f1849a6d0bc523a1128728cf4a1a3d8ed6ff98e5f0b7e78216f,NOT_PREDECLARED,True,True,288,0,microseconds,2025-04-28T00:00:00+00:00,2025-04-28T23:55:00+00:00,True,
2025-06-04,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-06-04.zip,EVENT_DAY,bed3daea69840937fde72657a4e9075f31beb093d9c672bab2d6c479914669d6,bed3daea69840937fde72657a4e9075f31beb093d9c672bab2d6c479914669d6,True,True,True,288,0,microseconds,2025-06-04T00:00:00+00:00,2025-06-04T23:55:00+00:00,True,
2025-06-05,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-06-05.zip,EVENT_DAY,d763f995ac40e06ffce13f50e001cb4b6141574f86e4ba840903cdfc2396c204,d763f995ac40e06ffce13f50e001cb4b6141574f86e4ba840903cdfc2396c204,True,True,True,288,0,microseconds,2025-06-05T00:00:00+00:00,2025-06-05T23:55:00+00:00,True,
2025-06-06,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-06-06.zip,NEXT_DAY,,745d8e331a4bb1a327faf641a9250f8e60028fa01bdbdebe40ad8ac71d6570bc,NOT_PREDECLARED,True,True,288,0,microseconds,2025-06-06T00:00:00+00:00,2025-06-06T23:55:00+00:00,True,
2025-06-16,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-06-16.zip,EVENT_DAY,bcd10a53dc1bf7376f2365745653282c706552ef489190b7fa6b1002139ebe0d,bcd10a53dc1bf7376f2365745653282c706552ef489190b7fa6b1002139ebe0d,True,True,True,288,0,microseconds,2025-06-16T00:00:00+00:00,2025-06-16T23:55:00+00:00,True,
2025-06-17,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-06-17.zip,NEXT_DAY,,2b3fe0e4f4e61d129cf56a8abf0f90ec88443a71e3a0a7d0102f00be1424e799,NOT_PREDECLARED,True,True,288,0,microseconds,2025-06-17T00:00:00+00:00,2025-06-17T23:55:00+00:00,True,
2025-06-21,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-06-21.zip,EVENT_DAY,16d44a44bc86f706a0bfced43d76c14ca435f458e1d3cbc3edffe85dc9073ea2,16d44a44bc86f706a0bfced43d76c14ca435f458e1d3cbc3edffe85dc9073ea2,True,True,True,288,0,microseconds,2025-06-21T00:00:00+00:00,2025-06-21T23:55:00+00:00,True,
2025-06-22,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-06-22.zip,NEXT_DAY,,2bb8d862bf8a19f1ab54a00e43f0df281e27b725f95eacff758e43fca00192da,NOT_PREDECLARED,True,True,288,0,microseconds,2025-06-22T00:00:00+00:00,2025-06-22T23:55:00+00:00,True,
2025-06-28,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-06-28.zip,EVENT_DAY,0bde147884145538cf211758c06967c38d117c51fd742598c8b0629ad4e766fd,0bde147884145538cf211758c06967c38d117c51fd742598c8b0629ad4e766fd,True,True,True,288,0,microseconds,2025-06-28T00:00:00+00:00,2025-06-28T23:55:00+00:00,True,
2025-06-29,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-06-29.zip,NEXT_DAY,,9004eaf1800a95a52e56808cdbf9530e5f703827d755475113ad19da4371ef90,NOT_PREDECLARED,True,True,288,0,microseconds,2025-06-29T00:00:00+00:00,2025-06-29T23:55:00+00:00,True,
2025-07-01,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-07-01.zip,EVENT_DAY,1d2623ca54f00bfe6943fc398c49f45887d09e7586054b6cdbbbdb2d5823ecf4,1d2623ca54f00bfe6943fc398c49f45887d09e7586054b6cdbbbdb2d5823ecf4,True,True,True,288,0,microseconds,2025-07-01T00:00:00+00:00,2025-07-01T23:55:00+00:00,True,
2025-07-02,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-07-02.zip,EVENT_DAY,e6ba96536095699734d4081705ffc22f0cf86ed7192af9175b9da5a2fdea50e8,e6ba96536095699734d4081705ffc22f0cf86ed7192af9175b9da5a2fdea50e8,True,True,True,288,0,microseconds,2025-07-02T00:00:00+00:00,2025-07-02T23:55:00+00:00,True,
2025-07-03,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-07-03.zip,NEXT_DAY,,bfe693026d1a69e819d3feb9228d90f15ee56a8d33b032745020fdab7b230218,NOT_PREDECLARED,True,True,288,0,microseconds,2025-07-03T00:00:00+00:00,2025-07-03T23:55:00+00:00,True,
2025-07-11,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-07-11.zip,EVENT_DAY,bec1b706cebffcf8956e69ea3da2b2dd598b472ea1a6088b2fc0f0176b4ca9db,bec1b706cebffcf8956e69ea3da2b2dd598b472ea1a6088b2fc0f0176b4ca9db,True,True,True,288,0,microseconds,2025-07-11T00:00:00+00:00,2025-07-11T23:55:00+00:00,True,
2025-07-12,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-07-12.zip,NEXT_DAY,,8c714b0f9c0bf28e32b541d0c236dd2f09c2b5159f81e36fbe5d5b5039f71821,NOT_PREDECLARED,True,True,288,0,microseconds,2025-07-12T00:00:00+00:00,2025-07-12T23:55:00+00:00,True,
2025-08-02,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-02.zip,EVENT_DAY,558a85ee3934d9c5df6060fb736d078ca34b861df214b27ef9562915dd0bd2ea,558a85ee3934d9c5df6060fb736d078ca34b861df214b27ef9562915dd0bd2ea,True,True,True,288,0,microseconds,2025-08-02T00:00:00+00:00,2025-08-02T23:55:00+00:00,True,
2025-08-03,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-03.zip,NEXT_DAY,,8e5b955baf14218734294136ae7c142bdc4bae9febff46af68f2206197580d7b,NOT_PREDECLARED,True,True,288,0,microseconds,2025-08-03T00:00:00+00:00,2025-08-03T23:55:00+00:00,True,
2025-08-13,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-13.zip,EVENT_DAY,601d8086c76499b02f17d94740ae17c0b4419e9b259154e518dcfd5515e8b611,601d8086c76499b02f17d94740ae17c0b4419e9b259154e518dcfd5515e8b611,True,True,True,288,0,microseconds,2025-08-13T00:00:00+00:00,2025-08-13T23:55:00+00:00,True,
2025-08-14,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-14.zip,NEXT_DAY,,f5809f730de6ec739c478936a863f6400331cf75b1fae87c4df531ea0da19f52,NOT_PREDECLARED,True,True,288,0,microseconds,2025-08-14T00:00:00+00:00,2025-08-14T23:55:00+00:00,True,
2025-08-20,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-20.zip,EVENT_DAY,44de1781ef8ac8d6b6e12f72e5f11bd4ce78c7535465e17e61e63bb83fbd2b6c,44de1781ef8ac8d6b6e12f72e5f11bd4ce78c7535465e17e61e63bb83fbd2b6c,True,True,True,288,0,microseconds,2025-08-20T00:00:00+00:00,2025-08-20T23:55:00+00:00,True,
2025-08-21,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-21.zip,NEXT_DAY,,39c21a6427d3592a266f139940f031a7ad4e2051a460672e41c208c2e6a3f075,NOT_PREDECLARED,True,True,288,0,microseconds,2025-08-21T00:00:00+00:00,2025-08-21T23:55:00+00:00,True,
2025-08-25,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-25.zip,EVENT_DAY,8e7baf96f329f5da680f2a1eff3713ce78ecc8eaf85daf2e4a66feaa0a929f2b,8e7baf96f329f5da680f2a1eff3713ce78ecc8eaf85daf2e4a66feaa0a929f2b,True,True,True,288,0,microseconds,2025-08-25T00:00:00+00:00,2025-08-25T23:55:00+00:00,True,
2025-08-26,https://data.binance.vision/data/spot/daily/klines/BTCUSDT/5m/BTCUSDT-5m-2025-08-26.zip,EVENT_DAY,796223045dca0403c18a470f93e1541f2cd86407656087fa595c1258b6d96597,796223045dca0403c18a470f93e1541f2cd86407656087fa595c1258b6d96597,True,True,True,288,0,microseconds,2025-08-26T00:00:00+00:00,2025-08-26T23:55:00+00:00,True,
